DATE_TIME,DESCRIPTION,LAST_UPDATED,LOCATION,LOCATION_GMAPS,NAME,NOTES,ORGANIZER,SOCIAL,SOURCE,TAGS,TYPES,URL
"Jun 27, 2017  6:30 PM - Jun 27, 2017  8:30 PM PDT","b""We're combining June and July meetings to minimize vacation conflicts. Even activists deserve a holiday!\nMore info will be posted in May!""",2017-06-05 20:37:02.390662,"1833 Page St, San Francisco, CA, 94117","https://www.google.com/maps?q=37.7703005,-122.4510388",SF BERNIECRATS JUNE/JULY ACTION MEETING!,Parsed www.risestronger.org for training data,Park Branch Library,['https://facebook.com/events/1867161153496712'],risestronger.org,[],[],https://risestronger.org/events/sf-berniecrats-june-july-action-meeting
"Jun 7, 2017  7:15 PM - Jun 7, 2017  8:45 PM PDT","b'Health Care for All - Contra Costa County Chapter and the League of Women Voters of Diablo Valley will sponsor a showing of a powerful new documentary, Now Is The Time Healthcare for Everybody.\nWith the future of the Affordable Care Act in serious doubt, millions may lose their health insurance. Medicare and Medi-Cal are under attack. This documentary explains what single payer healthcare is and how it saves money. It shows what behind-the-scenes heroes are doing to clear the fog of misperceptions that has kept us from moving forward.\nQ&A and Discussion about newly-introduced State Senate Bill 562,The Healthy California Act (Lara/Atkins).'",2017-06-05 20:37:08.274632,"Brentwood Community Center Community Room B 35 Oak Street, Brentwood 94513","https://www.google.com/maps?q=37.9345646,-121.6927703",NOW IS THE TIME HEALTHCARE FOR EVERYBODY MOVIE SHOWING,Parsed www.risestronger.org for training data,,['https://facebook.com/events/743876442460900'],risestronger.org,[],[],https://risestronger.org/events/now-is-the-time-healthcare-for-everybody-movie-showing
"Jun 16, 2017  9:00 PM - Jun 17, 2017 12:00 AM EDT","b""We're going to PAINT THE VILLAGE PINK! Have you heard the wonderful news? Planned Parenthood Southeast is relocating its health center to East Atlanta Village this summer!\nIn celebration of the grand reopening and to welcome us to the neighborhood, EAV is throwing a little party. And you're invited!\nGet your friends together and join our pink posse as we Paint the Village Pink in the EAV Bar Crawl on Friday, June 16th.\nWHAT:  PPSE East Atlanta Village Bar Crawl\nWHEN:  Friday, June 16, beginning at 9:00 PM\nWHERE: EAV, Starting at Argosy (470 Flat Shoals Ave SE,Atlanta, GA 30316).\nSchedule:\n9:00 PM   Argosy\n9:45 PM   Midway Pub\n10:30 PM The Flatiron\n11:15 PM  Mary's\nA donation of $10 gets you a special shot or beverage at each location. We will start collecting donations at 8:30 PM. Cash donations encouraged but we will be accepting credit cards as well.\nPlus, the first 200 guests get a Paint the Village Pink drawstring bag.\nWe're so excited to be joining the vibrant and eclectic East Atlanta Village community! Won't you join us for this celebration?""",2017-06-05 20:37:09.917198,"470 Flat Shoals Ave SE, Atlanta, GA 30316","https://www.google.com/maps?q=33.7413338,-84.346247",PLANNED PARENTHOOD SOUTHEAST/EAST ATLANTA VILLAGE BAR CRAWL,Parsed www.risestronger.org for training data,Argosy,['https://facebook.com/events/217245922117265'],risestronger.org,['Healthcare'],[],https://risestronger.org/events/planned-parenthood-southeast-east-atlanta-village-bar-crawl
"Jul 12, 2017 11:30 AM - Jul 12, 2017  1:00 PM EDT",b'Learn more at\nhttps://www.facebook.com/events/1787377364856908',2017-06-05 20:37:10.764292,"600 Shrewsbury St, Charleston, WV, 25301","https://www.google.com/maps?q=38.3515533,-81.6282305",WEST VIRGINIA CENTER ON BUDGET AND POLICY JULY LUNCH AND LEARN,Parsed www.risestronger.org for training data,Covenant House,['https://facebook.com/events/1787377364856908'],risestronger.org,[],[],https://risestronger.org/events/july-lunch-and-learn
"Jun 11, 2017  2:00 PM - Jun 11, 2017  5:00 PM CDT","b'New Orleans is hosting a Pride March along with several cities across the country on June 11, 2017.\nWe are in the very early stages of planning the event. If you are interested in volunteering to make this a success, please message us.\nPride March New Orleans\nJune 11, 2017\n""In Solidarity""\nNational Pride March organizers state ""We want to build off the momentum the strong women in the US and around the world started on January 21st. They set the tone with their leadership and it is our intention as a community to follow their lead and play our part. This will be an ALL inclusive and peaceful event!""'",2017-06-05 20:37:11.605764,"700 Decatur St, New Orleans, LA 70116, New Orleans, LA, 70116","https://www.google.com/maps?q=29.9567078,-90.0627955",NATIONAL PRIDE MARCH IN NEW ORLEANS,Parsed www.risestronger.org for training data,Jackson Square,['https://facebook.com/events/239239886530792'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/national-pride-march-in-new-orleans
"Jul 8, 2017  1:00 PM - Jul 8, 2017  2:30 PM EDT",b'The West Citrus Democratic Club of Citrus County meets the 2nd Saturday of each month and is open to all registered Democrats. Join us for lunch at noon.',2017-06-05 20:37:12.420549,"7395 W Pinebrook St, Crystal River, FL, 34429","https://www.google.com/maps?q=28.8661344,-82.5570909",W. CITRUS DEMOCRATIC CLUB MTG.,Parsed www.risestronger.org for training data,Crystal River Golf Club and Rumors Bar & Bistro,['https://facebook.com/events/344124242614413'],risestronger.org,[],[],https://risestronger.org/events/w-citrus-democratic-club-mtg-2e8a652f-404d-49d2-9634-f9e510e11708
"Jun 10, 2017  1:00 PM - Jun 10, 2017  2:30 PM EDT",b'The West Citrus Democratic Club of Citrus County meets the 2nd Saturday of each month and is open to all registered Democrats. Join us for lunch at noon.',2017-06-05 20:37:13.314639,"7395 W Pinebrook St, Crystal River, FL, 34429","https://www.google.com/maps?q=28.8661344,-82.5570909",W. CITRUS DEMOCRATIC CLUB MTG.,Parsed www.risestronger.org for training data,Crystal River Golf Club and Rumors Bar & Bistro,['https://facebook.com/events/1224153974296902'],risestronger.org,[],[],https://risestronger.org/events/w-citrus-democratic-club-mtg-68094374-de5a-46a9-9b21-ae07ba276c26
"Jun 12, 2017  7:00 PM - Jun 12, 2017  9:00 PM MST","b""Want to know what's happening with the Democrat Party locally?  Come to our monthly meeting""",2017-06-05 20:37:14.042679,"950 N Dysart Rd, Goodyear, AZ, 85338","https://www.google.com/maps?q=33.4567027,-112.3426348",LD 13 JUNE MEETING,Parsed www.risestronger.org for training data,Quality Inn & Suites Goodyear Gardens,['https://facebook.com/events/298016067297508'],risestronger.org,[],[],https://risestronger.org/events/ld-13-june-meeting
"Jun 17, 2017 12:00 PM - Jun 17, 2017  4:00 PM EDT","b""Nuclear weapons are about to be banned and we need your voice!\nWomen Ban the Bomb is a women-led initiative building on the momentum of movements at the forefront of the resistance, including the Women\xe2\x80\x99s March on Washington. It will bring together people of all genders, sexual orientations, ages, races, abilities, nationalities, cultures, faiths, political affiliations and backgrounds to march on 17 June 2017 in New York City.\n12:00 PM meet at the assembly point outside of Bryant Park along W40th Ave street. Join the movement get inspired, build solidarity, make some friends and get ready to march!\n12:30 PM march begins along route outlined above ending at Dag Hammarskjold Plaza were rally begins!\n1:15 PM-4:00 PM Rally at Dag Hammarskjold Plaza with speakers, booths and musical performances.\nSpeakers:\nCOMING SOON!\nMusical Performance:\nCOMING SOON\nIf you are interested in volunteering, getting involved or having a booth at our event please visit our website:\nwww.womenbanthebomb.org for more information!\nTo Donate Please contribute to our GoFundMe Campaign!\nhttps://www.gofundme.com/womenbanthebomb\nSponsored by the Women's International League for Peace and Freedom, a steering group member of the International Campaign to Abolish Nuclear Weapons (ICAN).""",2017-06-05 20:37:14.771383,"Dag Hammarskjold Plz, New York, NY 10017","https://www.google.com/maps?q=40.7534902,-73.970055",WOMEN'S MARCH TO BAN THE BOMB!,Parsed www.risestronger.org for training data,,['https://facebook.com/events/226067891186187'],risestronger.org,[],[],https://risestronger.org/events/women-s-march-to-ban-the-bomb
"Jun 11, 2017  2:00 PM - Jun 11, 2017  4:00 PM EDT","b'On June 11, rallies and marches will be happening across the country to show support for lesbian, gay, bisexual, transgender, questioning/queer (LGBTQ) people and our allies.  The \xe2\x80\x9cEquality March for Unity & Pride"" is a grassroots movement which will mobilize the diverse LGBTQ+ communities to peacefully and clearly address concerns about the current political landscape and how it is contributing to the discrimination of LGBTQ+ individuals.\nJoin us at the sidewalk of The LGBTQ Center for an Equality Rally for Unity and Pride.  Bring signs to show your support!  All are welcome.\nCo-sponsored by The LGBTQ Center, Pro Choice South Bend, Civil Rights Heritage Center, and Mosaic Health & Healing Arts!\nFor more information see: http://equalitymarch2017.org/'",2017-06-05 20:37:15.676604,"1522 E Mishawaka Ave, South Bend, IN, 46615","https://www.google.com/maps?q=41.6655744,-86.2247206","THE EQUALITY MARCH FOR UNITY AND PRIDE - SOUTH BEND, IN",Parsed www.risestronger.org for training data,The LGBTQ Center,['https://facebook.com/events/1557018704330191'],risestronger.org,"['Healthcare', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/equality-rally-for-unity-and-pride
"Jul 9, 2017 10:00 AM - Jul 9, 2017  4:00 PM EDT","b'To promote INCLUSION, AWARENESS, VISIBILITY for disable people EVERYWHERE!  By helping in changing public perception of the disable.  Shearing our contributions in the social, financial, and creative  vitality of NYC; and everywhere!'",2017-06-05 20:37:16.404391,"Union Square, New York, NY","https://www.google.com/maps?q=40.7358633,-73.9910835",DISABILITY PRIDE #3 PARADE 2017,Parsed www.risestronger.org for training data,Union Sq. Pk.; march on 5th Ave to Was.Sq.Pk,['https://facebook.com/events/1940743069482112'],risestronger.org,[],[],https://risestronger.org/events/disability-pride-3parade-2017
"Jun 19, 2017  6:30 PM - Jun 19, 2017  8:00 PM CDT","b""Representative Abby Finkenauer was elected to the Statehouse in 2014 for the district that covers Dubuque.  She has been an advocate on women's rights and on worker's rights.  Owing plenty of student loans herself, college tuition and debt are issues she talks about frequently.  She is one of several candidates considering a run for Congress in the First District.\nMike Matson is the Ward 7 Alderman for the Davenport City Council.  Mike is a former Army Ranger and he retired as a Army Sergeant Major.  Mike is well known in Davenport for his hands on leadership on neighborhood issues.  He is passionate about veteran's rights, education, and mental health.  He is considering a run for Governor.""",2017-06-05 20:37:17.239087,"2501 Bell Ave, Des Moines, IA, 50321","https://www.google.com/maps?q=41.563655,-93.651034",POLK DEMS MEETING WITH REP. ABBY FINKENAUER AND MIKE MATSON,Parsed www.risestronger.org for training data,Plumbers and Steamfitters Local 33 Training Center,['https://www.facebook.com/events/416807505341786/?ti=icl'],risestronger.org,[],[],https://risestronger.org/events/polk-dems-meeting-with-rep-abby-finkenauer-and-mike-matson
"Jun 27, 2017  6:00 PM - Jun 27, 2017  7:15 PM EDT","b'All are welcome. No RSVP required. Meetings are bi-weekly through summer, and will resume their weekly schedule on September 5. Events and volunteer opportunities are sure to arise, however!\nActivist meetings will consist of event planning, occasional training, and some administrative tasks as necessary.\nSnacks provided.\nChildren welcome, but we are unable to provide child care.\nAny event changes (time, location, cancellation, etc.) will be posted by 3pm on event day.'",2017-06-05 20:37:18.602975,"3100 Professional Dr, Ann Arbor, MI 48104-5131","https://www.google.com/maps?q=42.2552398,-83.6991059",ANN ARBOR ACTIVIST NIGHT,Parsed www.risestronger.org for training data,,['https://facebook.com/events/1363786160376056'],risestronger.org,"['Infrastructure and Urban Policy', 'Food and Agriculture', 'Governance and Rule of Law', 'Veterans', 'Energy and Climate', 'Immigration', 'Economy and Jobs', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/ann-arbor-activist-night-7595b6bb-de61-4438-bbc0-fb882f7da9fc
"Jun 11, 2017 11:00 AM - Jun 11, 2017  1:00 PM PDT","b'NATIONAL PRIDE MARCH  - ""In Solidarity!""\nPrepare to meet at Reno City Plaza at the BELIEVE sculpture, and then we will march to the Arch!\nMore details will be coming soon about our local march which will include the time and location.\nThis is part of the worldwide solidarity marches happening with the National Pride March in DC.\nLocally, Northern Nevada Pride CommUNITY Pride Parade, March, and Festival will still be on Saturday, July 22, 2017!\nGet your signs ready. Stand up for yourself, your friends, your family and our community.\nThe Pride March in Reno is sponsored by Our Center and Northern Nevada Pride.\nUpdate from National Event Organizers:\nThe outreach and response to this March is staggering and inspiring. What started off as a proposed March in Washington, DC on June 11th, has quickly morphed into a national movement, as well as a global one. Austin(TX), Portland(ME), Indianapolis(IN), Seattle (WA), Sydney (AU) are just a few of the cities who have announced solidarity marches. And there are MANY others who are in the initial planning stages around our country and the world.\nFor those who can not attend the March in DC, we URGE all our community members, their families, friends, and allies to reach out to their local Pride organizations to help coordinate additional solidarity marches. Use these organizations to help bring your local communities together. The issues that face our community are not just national, but local as well.\nIn short time, all the pop-up solidarity marches to this main Pride March page/\nLet\'s make this truly a \xe2\x80\x9cNational Pride March"" that spreads from coast to coast and shows solidarity through our Pride movement. Although at the pace we are going, we might have to change the name to the ""Global Pride March!""\nFinally...we want to keep building off the mometum and follow the leadership that Black Lives Matter and the Women\'s March have created in this new era of activism.'",2017-06-05 20:37:19.455818,"Reno, NV 89502","https://www.google.com/maps?q=39.4835647,-119.7310213",RENO NATIONAL PRIDE MARCH,Parsed www.risestronger.org for training data,City of Reno,['https://facebook.com/events/623510941165622'],risestronger.org,[],[],https://risestronger.org/events/reno-national-pride-march
"Jun 13, 2017  7:00 PM - Jun 13, 2017  9:00 PM PDT","b'Sponsored by the Seattle International Socialist Organization\nNot many know that the radical fight for sexual freedom is deeply rooted in a socialist tradition. Some of the earliest pioneers for gay rights were proclaimed socialists and believed that the fight for queer liberation was a crucial part to building a society free from the policing of sexual freedoms.\nOur agenda is different from the modern, \xe2\x80\x9csocially progressive"" wing of the capitalist class that promotes formal equality within the bounds of a highly unequal society. Queer liberation for socialists is about questioning the fundamental nature of capitalism that is designed to pit us against each other.\nIn the 1970\'s, a newspaper called The Body Politic emerged to become the leading international outlet for gay people to discover and explore the meaning of queer liberation. In an article called Strategy for Gay Liberation, the author highlights that the \xe2\x80\x9caim for gay liberation is to root out the source of our oppressions"".\nThat is why queer liberation, and the liberation for any oppressed peoples, is at the heart of socialism.\nAn injury to one, is an injury to all!'",2017-06-05 20:37:20.356210,"1415 NE 43rd St, Seattle, WA, 98105","https://www.google.com/maps?q=47.6592443,-122.3123559",THE RED IN THE RAINBOW: SOCIALISM AND QUEER LIBERATION,Parsed www.risestronger.org for training data,Common Good Caf?,['https://facebook.com/events/1983886858506204'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/the-red-in-the-rainbow-socialism-and-queer-liberation
"Jun 15, 2017  8:00 AM - Jun 18, 2017  4:00 PM PDT","b""Join Great Basin Water Network, Progressive Leadership Alliance of Nevada, and Great Basin Resource Watch on a four day road-trip to learn from rural residents, local experts and Native leaders about the protection of water resources for current and future generations of people and wildlife.\nGroups departing from Las Vegas and Reno on Thursday June 15th, will converge in Baker, NV on Friday the 16th for the weekend-long Snake Valley Festival.\nCost $150 per person for tent campers and $250 per person based on double occupancy for a motel or home rental (plus online transaction fee). Camping is available at the Great Basin National Park in Baker only. All participants will stay indoors on the first night in Eureka or Ely. This fee includes transportation, most lunches and lodging. A limited number of need-based scholarships are available. Participants are responsible for other meals and expenses.\nVisit our event page for routes, regisration and payment information:\nhttps://www.eventbrite.com/e/great-basin-water-tour-tickets-32934321442\nDeadline to register and pay participation fee: May 1st\nLast day to cancel and receive full reimbursement: May 14th\nLast day to cancel and receive partial reimbursement: May 30th\nGreat Basin Water Tour: June 15th - 18th\nContact Ellen Moore with any questions:\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\n775-348-7557""",2017-06-05 20:37:21.433577,"Baker, NV 89311","https://www.google.com/maps?q=39.0120898,-114.1231987",GREAT BASIN WATER TOUR,Parsed www.risestronger.org for training data,Great Basin National Park,['https://facebook.com/events/1540317155989749'],risestronger.org,['Energy and Climate'],[],https://risestronger.org/events/great-basin-water-tour
"Jun 8, 2017  6:00 PM - Jun 8, 2017 10:00 PM EDT","b'Have you ever been involved in a protest? Have you ever wanted to document it? DC Shorts presents their first seminar in their Cinematic Conversations series: How to Film a Protest. This seminar teaches filmmakers the art of filming a protest; topics include the best equipment for the field, finding subjects to interview, and onsite filming techniques. This seminar is a must for any filmmaker interested in capturing movements as they happen.\nTOPICS COVERED\n* What is the best equipment for the field\n* How to look for subjects to interview\n* How to do on site interviews\n* Onsite filming techniques\n* Knowing your rights'",2017-06-05 20:37:22.314628,"419 7th St NW, Ste 300, Washington, DC, 20004","https://www.google.com/maps?q=38.8954073,-77.0215707",HOW TO FILM A PROTEST,Parsed www.risestronger.org for training data,Impact Hub DC,['https://www.facebook.com/events/1350046358416618'],risestronger.org,[],[],https://risestronger.org/events/how-to-film-a-protest
"Jun 13, 2017  6:00 PM - Jun 13, 2017  8:00 PM CDT","b""Join us for our monthly Resistance Assembly on June 13th.  We'll review past actions, current opportunities, and plan for future action.  At our June meeting, we're going to present the values discussed at the May meeting and start forming teams to turn those values into action. We will have a specific agenda ready one week before the meeting.  You can also sign up for our email list at our website, indivisiblemadison.org, as we email out the agenda a week prior as well.  Email\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\nwith any comments, questions, or suggestions.""",2017-06-05 20:37:23.522403,"Goodman South Library, Park St. Madison WI","https://www.google.com/maps?q=43.0412767,-89.3943532",MONTHLY RESISTANCE ASSEMBLY,Parsed www.risestronger.org for training data,,['https://facebook.com/events/1141502559311287'],risestronger.org,[],[],https://risestronger.org/events/monthly-resistance-assembly-c14dfa8d-6c6a-42fa-9e74-8428bd2ae338
"Jun 24, 2017  9:00 AM - Jun 24, 2017  5:00 PM EDT","b""As Goes Virginia, So Goes the Nation\nThis is the first\nFlip Virginia Blue\nevent. We are looking for support  across the nation.  Please feel free to contact us at\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\nTo attend, sign up here:\nhttps://www.eventbrite.com/e/womens-summit-flip-virginia-blue-tickets-8306762751\nTo support and #PayItForward, sign up here:\nhttps://www.eventbrite.com/e/womens-summit-flip-virginia-blue-tickets-8306762751""",2017-06-05 20:37:24.425907,"18980 Upper Belmont Pl, Leesburg, VA, 20176","https://www.google.com/maps?q=39.0933019,-77.4837306",WOMEN'S SUMMIT: FLIP VIRGINIA BLUE,Parsed www.risestronger.org for training data,National Conference Center,['https://facebook.com/events/1780629812250926'],risestronger.org,"['Governance and Rule of Law', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/as-goes-virginia-so-goes-the-nation-support-va-far-wide
"Jul 15, 2017  2:00 PM - Jul 15, 2017  4:00 PM CDT","b'Come meet JB Pritzker, Democratic Candidate for Illinois Governor, at the IFT in Fairview Heights! This multi-district event is presented by Southwestern Illinois Democratic Women, Action Metro East, and Indivisible 12th.'",2017-06-05 20:37:25.833959,"4 Executive Dr, Ste 3, Fairview Heights, IL, 62208","https://www.google.com/maps?q=38.600476,-89.9800939",JB PRITZKER FOR GOVERNOR MEET AND GREET,Parsed www.risestronger.org for training data,Illinois Federation of Teachers,['https://facebook.com/events/1887430598188205'],risestronger.org,[],[],https://risestronger.org/events/jb-pritzker-for-governor-meet-and-greet
"Aug 26, 2017  1:00 PM - Aug 26, 2017  5:00 PM MDT","b'NOTICE : The following Indivisible Action currently requires Host(s). Unless official INDIVISIBLE MARCH Host(s) has been assigned to this event, the date shall be postponed (i.e. The initial scheduled date of August 26th 2017 shall be amended to the date of August 26th 2018 due to lack of leadership). indivisibleguide.com and/or indivisiblesuffragists.org (and/or all related Sponsorships and/or all Partnerships) shall NOT be liable for any special or consequential actions and/or damages that result from the use of, or the inability to use, the materials on this site or any and/or all related sites or any and/or all Social Media in association with the performance of the Host(s) organizing and representing indivisiblemarch.org, even if Indivisible Guide and/or Indivisible Suffragists has been advised of the possibility of such damages. The materials available on and/or from Facebook and Action Network are provided for general informational purposes only, do not constitute legal advice, and are not guaranteed to be complete or up-to-date in respect to the Indivisible Action INDIVISIBLE MARCH. Indivisible Suffragists does not provide legal advice and does not create an attorney-client relationship. If you need legal advice in regarding the INDIVISIBLE MARCH or any other subject matter in respect to The Resistance, please contact an attorney directly.\nORGANIZERS : The INDIVISIBLE MARCH Host(s) position is an honorable volunteered leadership position. If you represent an officially registered Indivisible Group or choose to register your group as an Indivisible Group on the indivisibleguide.com website via GROUP REGISTRATION, you qualify for the position of INDIVISIBLE MARCH Host(s) on behalf of your City or County district and may click onto the ORGANIZERS link to complete your Host(s) registration. The application for INDIVISIBLE MARCH Host(s) is not limited to representatives of Indivisible Groups, any and/or all unofficially registered progressive organizations and/or all groups resisting Trump\'s Agenda may apply as well.\nLINK :  http://indivisiblemarch.weebly.com/organizers.html\nDESCRIPTION :  INDIVISIBLE SUFFRAGISTS are in solidarity of the many Indivisible Actions inspired by the Indivisible Guide and Indivisible Groups Nationwide. The purpose of the INDIVISIBLE MARCH is to organize our resistance efforts more effectively and unify the accomplishments of more than 5,982 registered Indivisible Groups in the United States of America. We welcome you to take leadership as a Community Organizer in collaborating with other like-minded political activists to celebrate The Resistance.\nPROMOTION : We suggest that Host(s) create a FREE website via weebly.com or, if applicable, use your current Indivisible Group website for ""Host Contact Info"". That way Marchers can receive updates directly from your Indivisible Group site up until the last minute if your local INDIVISIBLE MARCH and Rally schedule changes.\nLOCATION : Location subject to change based upon required permits. Although ""Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances"", WE THE PEOPLE must abide by local laws that may limit the time, place and manner of such protests, to balance the rights of others and the safety of the community.\nPARKING : TBA\nTRANSPORTATION : TBA\nDATE : The date of August 26th was purposefully chosen for the 1st Annual INDIVISIBLE MARCH. Women in the United States were granted the right to vote on August 26, 1920, when the 19th Amendment to the United States Constitution was certified as law. Thus in 1971, August 26th became designated as ""Women\'s Equality Day"" in America. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to organize this historic event in a safe, legal and peaceful manner to uplift ALL Indivisible Groups across the United States as we commemorate the countdown to the 100th anniversary of the 19th Amendment in 2020.\nTIME : 1:00 PM - 5:00 PM unless otherwise stated.\nRALLY : Schedule of Rally Speaker(s) and Entertainment TBA.\nROUTE : TBA via mapmywalk.com\nRSVP : Please RSVP to confirm your INDIVISIBLE MARCH attendance. Marcher(s) registration ticket(s) are electronic (Zero Waste) and FREE. To RSVP for various cities and states, research our Indivisible March Facebook Page and click on Events and/or enter your ZIP CODE via indivisibleguide.com and click on Act Locally to search by type ""Indivisible Action"". You may receive updates via Facebook and E-MAIL from Indivisible March Network, the sponsor of this event.\nIndivisible MARCH Casper :\nhttps://www.facebook.com/events/1327903037317548/\nIndivisible MARCH Cheyenne :\nhttps://www.facebook.com/events/753976301437591/\nIndivisible MARCH CODY :\nhttps://www.facebook.com/events/215097872314300/\nIndivisible MARCH Jackson :\nhttps://www.facebook.com/events/1983405318547408/\nIndivisible MARCH Lander :\nhttps://www.facebook.com/events/1907811726163773/\nIndivisible MARCH Laramie :\nhttps://www.facebook.com/events/235439960273037/\nIndivisible MARCH Pinedale :\nhttps://www.facebook.com/events/423377301374168/'",2017-06-05 20:37:27.367596,"2020 Carey Ave, Cheyenne, WY 82001-3623","https://www.google.com/maps?q=41.1360735,-104.8198791",INDIVISIBLE MARCH WYOMING,Parsed www.risestronger.org for training data,,['https://facebook.com/events/218564571968370'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-wyoming
"Jul 2, 2017 11:00 AM - Jul 2, 2017  2:00 PM CDT","b'On Sunday, July 2nd, we March to demand Congress DO THEIR JOB and remove the President from the White House.\nThink of it as one enormous town hall meeting.'",2017-06-05 20:37:28.185038,"New Orleans, LA","https://www.google.com/maps?q=29.9510658,-90.0715323",IMPEACHMENT MARCH - NEW ORLEANS,Parsed www.risestronger.org for training data,,['https://facebook.com/events/830504833780952'],risestronger.org,[],[],https://risestronger.org/events/impeachment-march-new-orleans-76272d48-6536-49e7-b66e-da0d3cd8273b
"Jun 12, 2017  7:30 PM - Jun 12, 2017  8:30 PM EDT","b""The April meeting was a success with more than 40 people in attendance and excellent guest speakers.\nCome out again and join us to hear what's happening in your community. Especially in light of the hate fliers recently posted in Bristol and Bensalem.""",2017-06-05 20:37:29.473857,"2999 Street Rd, Bensalem, PA, 19020","https://www.google.com/maps?q=40.1185497,-74.9529897",NAACP GENERAL MEMBERSHIP MEETING,Parsed www.risestronger.org for training data,Parx Casino,['https://facebook.com/events/1754757711481856'],risestronger.org,[],[],https://risestronger.org/events/naacp-general-membership-meeting
"Jul 15, 2017  8:00 AM - Jul 15, 2017  2:00 PM CDT","b'Run 4 Our Rights is a 10k run and 3k run/walk to raise awarness and money for Planned Parenthood Advocates of Wisconsin. Join us for a day of running, walking, fun, and advocating for Planned Parenthood!\nWHEN: Saturday, July 15th, 2017\nWHERE:  The race routes loop through the UW Arboretum. Start, finish, and registration will be held at Vilas Park.\nHOW: Register today using this link - http://www.active.com/madison-wi/running/distance-running-races/run-4-our-rights-10k-and-3k-2017\nHelp event organizers pay for upfront race organizing costs through our GoFundMe at  - www.gofundme.com/runforourrights\nVisit www.runforourrights.org/ for more info!'",2017-06-05 20:37:30.354915,"Madison, WI","https://www.google.com/maps?q=43.0730517,-89.4012302",RUN 4 OUR RIGHTS,Parsed www.risestronger.org for training data,Vilas Park,['https://facebook.com/events/1924091337846369'],risestronger.org,"['Healthcare', 'Civil Rights and Civil Liberties']",[],https://risestronger.org/events/run-4-our-rights
